,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 70, 'hidden_2': 12, 'hidden_3': 69, 'hidden_4': 37, 'hidden_5': 53}"
val mse,119.84426879882812
test mse,782.4022
total time,4.145881175994873
function calls,180
iterations,90
